"REF_DATE","GEO","DGUID","Farm type","Highest level of educational attainment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Manitoba","2016A000246","Other animal production [1129]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442470","8.7.3","490","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442471","8.7.4","230","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442472","8.7.5","345","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442473","8.7.6","90","","","","0"
"2016","Manitoba","2016A000246","Other animal production [1129]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442474","8.7.7","220","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","All educational attainments","Farm operators","372","units ","0","v1001442475","8.8.1","8625","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442476","8.8.2","1875","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442477","8.8.3","2870","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442478","8.8.4","730","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442479","8.8.5","1350","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442480","8.8.6","910","","","","0"
"2016","Manitoba","2016A000246","Oilseed and grain farming [1111]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442481","8.8.7","890","","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","All educational attainments","Farm operators","372","units ","0","v1001442482","8.9.1","260","","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442483","8.9.2","20","E","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442484","8.9.3","90","","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442485","8.9.4","35","E","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442486","8.9.5","40","E","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442487","8.9.6","40","E","","","0"
"2016","Manitoba","2016A000246","Vegetable and melon farming [1112]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442488","8.9.7","40","E","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","All educational attainments","Farm operators","372","units ","0","v1001442489","8.10.1","130","","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442490","8.10.2","20","E","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442491","8.10.3","25","E","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442492","8.10.4","","F","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442493","8.10.5","30","E","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442494","8.10.6","","F","","","0"
"2016","Manitoba","2016A000246","Fruit and tree nut farming [1113]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442495","8.10.7","30","E","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","All educational attainments","Farm operators","372","units ","0","v1001442496","8.11.1","330","","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442497","8.11.2","70","E","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442498","8.11.3","90","","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442499","8.11.4","30","E","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442500","8.11.5","70","","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442501","8.11.6","","F","","","0"
"2016","Manitoba","2016A000246","Greenhouse, nursery and floriculture production [1114]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442502","8.11.7","55","E","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","All educational attainments","Farm operators","372","units ","0","v1001442503","8.12.1","2160","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442504","8.12.2","655","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442505","8.12.3","480","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442506","8.12.4","275","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442507","8.12.5","380","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442508","8.12.6","115","","","","0"
"2016","Manitoba","2016A000246","Other crop farming [1119]","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442509","8.12.7","260","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","All educational attainments","Farm operators","372","units ","0","v1001442510","9.1.1","45100","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442511","9.1.2","8415","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442512","9.1.3","15675","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442513","9.1.4","6405","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442514","9.1.5","7050","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","University certificate or diploma below bachelor level","Farm operators","372","units ","0","v1001442515","9.1.6","2285","","","","0"
"2016","Saskatchewan","2016A000247","All farm types","University certificate, diploma or degree at bachelor level or above ","Farm operators","372","units ","0","v1001442516","9.1.7","5265","","","","0"
"2016","Saskatchewan","2016A000247","Beef cattle ranching and farming, including feedlots  [112110]","All educational attainments","Farm operators","372","units ","0","v1001442517","9.2.1","9490","","","","0"
"2016","Saskatchewan","2016A000247","Beef cattle ranching and farming, including feedlots  [112110]","No certificate, diploma or degree","Farm operators","372","units ","0","v1001442518","9.2.2","2035","","","","0"
"2016","Saskatchewan","2016A000247","Beef cattle ranching and farming, including feedlots  [112110]","Secondary (high) school diploma or equivalency certificate ","Farm operators","372","units ","0","v1001442519","9.2.3","3505","","","","0"
"2016","Saskatchewan","2016A000247","Beef cattle ranching and farming, including feedlots  [112110]","Apprenticeship or trades certificate or diploma ","Farm operators","372","units ","0","v1001442520","9.2.4","1285","","","","0"
"2016","Saskatchewan","2016A000247","Beef cattle ranching and farming, including feedlots  [112110]","College, CEGEP or other non-university certificate or diploma","Farm operators","372","units ","0","v1001442521","9.2.5","1520","","","","0"
